:END_ID(node),:START_ID(node),:TYPE,name
578,573,信物,信物
573,578,干员代号,干员代号
22,573,职业,职业
573,22,干员代号,干员代号
24,573,作战范围,作战范围
573,24,干员代号,干员代号
30,573,再部署时长,再部署时长
573,30,干员代号,干员代号
281,573,初始费用,初始费用
573,281,干员代号,干员代号
282,573,最终费用,最终费用
573,282,干员代号,干员代号
33,573,最大阻挡数,最大阻挡数
573,33,干员代号,干员代号
34,573,攻击速度,攻击速度
573,34,干员代号,干员代号
580,573,生命上限,生命上限
573,580,干员代号,干员代号
581,573,攻击力,攻击力
573,581,干员代号,干员代号
582,573,防御力,防御力
573,582,干员代号,干员代号
286,573,法术抗性,法术抗性
573,286,干员代号,干员代号
139,573,星级,星级
573,139,干员代号,干员代号
140,573,限定情况,限定情况
573,140,干员代号,干员代号
226,573,上线时间,上线时间
573,226,干员代号,干员代号
26,573,特性,特性
573,26,特性,特性
278,573,能力标签,能力标签
573,278,能力标签,能力标签
130,573,能力标签,能力标签
573,130,能力标签,能力标签
131,573,能力标签,能力标签
573,131,能力标签,能力标签
217,573,活跃领域,活跃领域
573,217,活跃领域,活跃领域
579,573,活跃领域,活跃领域
573,579,活跃领域,活跃领域
28,573,潜能,潜能
573,28,潜能,潜能
29,573,潜能,潜能
573,29,潜能,潜能
27,573,潜能,潜能
573,27,潜能,潜能
584,583,英文代号,英文代号
583,584,干员代号,干员代号
585,583,日文代号,日文代号
583,585,干员代号,干员代号
583,144,绘制,绘制
144,583,绘制者,绘制者
583,586,配音,配音
586,583,配音者,配音者
116,583,性别,性别
583,116,干员代号,干员代号
77,583,星座,星座
583,77,干员代号,干员代号
78,583,诞生月,诞生月
583,78,干员代号,干员代号
587,583,诞生地,诞生地
583,587,干员代号,干员代号
588,583,种族,种族
583,588,干员代号,干员代号
333,583,身高,身高
583,333,干员代号,干员代号
12,583,物理强度,物理强度
583,12,干员代号,干员代号
13,583,战场机动,战场机动
583,13,干员代号,干员代号
14,583,生理耐受,生理耐受
583,14,干员代号,干员代号
15,583,战术规划,战术规划
583,15,干员代号,干员代号
16,583,战斗技巧,战斗技巧
583,16,干员代号,干员代号
17,583,源石技艺适应性,源石技艺适应性
583,17,干员代号,干员代号
124,583,是否感染,是否感染
583,124,干员代号,干员代号
297,583,体细胞与源石融合率,体细胞与源石融合率
583,297,干员代号,干员代号
237,583,血液源石结晶密度,血液源石结晶密度
583,237,干员代号,干员代号
589,583,信物,信物
583,589,干员代号,干员代号
316,583,职业,职业
583,316,干员代号,干员代号
60,583,作战范围,作战范围
583,60,干员代号,干员代号
30,583,再部署时长,再部署时长
583,30,干员代号,干员代号
391,583,初始费用,初始费用
583,391,干员代号,干员代号
591,583,最终费用,最终费用
583,591,干员代号,干员代号
323,583,最大阻挡数,最大阻挡数
583,323,干员代号,干员代号
324,583,攻击速度,攻击速度
583,324,干员代号,干员代号
592,583,生命上限,生命上限
583,592,干员代号,干员代号
593,583,攻击力,攻击力
583,593,干员代号,干员代号
594,583,防御力,防御力
583,594,干员代号,干员代号
71,583,法术抗性,法术抗性
583,71,干员代号,干员代号
39,583,星级,星级
583,39,干员代号,干员代号
40,583,限定情况,限定情况
583,40,干员代号,干员代号
41,583,上线时间,上线时间
583,41,干员代号,干员代号
320,583,特性,特性
583,320,特性,特性
25,583,能力标签,能力标签
583,25,能力标签,能力标签
23,583,活跃领域,活跃领域
583,23,活跃领域,活跃领域
590,583,活跃领域,活跃领域
583,590,活跃领域,活跃领域
28,583,潜能,潜能
583,28,潜能,潜能
29,583,潜能,潜能
583,29,潜能,潜能
27,583,潜能,潜能
583,27,潜能,潜能
596,595,英文代号,英文代号
595,596,干员代号,干员代号
597,595,日文代号,日文代号
595,597,干员代号,干员代号
595,144,绘制,绘制
144,595,绘制者,绘制者
595,598,配音,配音
598,595,配音者,配音者
116,595,性别,性别
595,116,干员代号,干员代号
146,595,星座,星座
595,146,干员代号,干员代号
147,595,诞生月,诞生月
595,147,干员代号,干员代号
148,595,诞生地,诞生地
595,148,干员代号,干员代号
149,595,种族,种族
595,149,干员代号,干员代号
173,595,身高,身高
595,173,干员代号,干员代号
12,595,物理强度,物理强度
595,12,干员代号,干员代号
120,595,战场机动,战场机动
595,120,干员代号,干员代号
14,595,生理耐受,生理耐受
595,14,干员代号,干员代号
152,595,战术规划,战术规划
595,152,干员代号,干员代号
16,595,战斗技巧,战斗技巧
595,16,干员代号,干员代号
174,595,源石技艺适应性,源石技艺适应性
595,174,干员代号,干员代号
124,595,是否感染,是否感染
595,124,干员代号,干员代号
599,595,体细胞与源石融合率,体细胞与源石融合率
595,599,干员代号,干员代号
600,595,血液源石结晶密度,血液源石结晶密度
595,600,干员代号,干员代号
601,595,信物,信物
595,601,干员代号,干员代号
22,595,职业,职业
595,22,干员代号,干员代号
24,595,作战范围,作战范围
595,24,干员代号,干员代号
30,595,再部署时长,再部署时长
595,30,干员代号,干员代号
201,595,初始费用,初始费用
595,201,干员代号,干员代号
257,595,最终费用,最终费用
595,257,干员代号,干员代号
33,595,最大阻挡数,最大阻挡数
595,33,干员代号,干员代号
343,595,攻击速度,攻击速度
595,343,干员代号,干员代号
602,595,生命上限,生命上限
595,602,干员代号,干员代号
560,595,攻击力,攻击力
595,560,干员代号,干员代号
603,595,防御力,防御力
595,603,干员代号,干员代号
286,595,法术抗性,法术抗性
595,286,干员代号,干员代号
184,595,星级,星级
595,184,干员代号,干员代号
40,595,限定情况,限定情况
595,40,干员代号,干员代号
41,595,上线时间,上线时间
595,41,干员代号,干员代号
339,595,特性,特性
595,339,特性,特性
279,595,能力标签,能力标签
595,279,能力标签,能力标签
130,595,能力标签,能力标签
595,130,能力标签,能力标签
155,595,活跃领域,活跃领域
595,155,活跃领域,活跃领域
29,595,潜能,潜能
595,29,潜能,潜能
158,595,潜能,潜能
595,158,潜能,潜能
27,595,潜能,潜能
595,27,潜能,潜能
605,604,英文代号,英文代号
604,605,干员代号,干员代号
606,604,日文代号,日文代号
604,606,干员代号,干员代号
604,144,绘制,绘制
144,604,绘制者,绘制者
604,607,配音,配音
607,604,配音者,配音者
116,604,性别,性别
604,116,干员代号,干员代号
77,604,星座,星座
604,77,干员代号,干员代号
78,604,诞生月,诞生月
604,78,干员代号,干员代号
117,604,诞生地,诞生地
604,117,干员代号,干员代号
118,604,种族,种族
604,118,干员代号,干员代号
235,604,身高,身高
604,235,干员代号,干员代号
608,604,物理强度,物理强度
604,608,干员代号,干员代号
609,604,战场机动,战场机动
604,609,干员代号,干员代号
610,604,生理耐受,生理耐受
604,610,干员代号,干员代号
15,604,战术规划,战术规划
604,15,干员代号,干员代号
16,604,战斗技巧,战斗技巧
604,16,干员代号,干员代号
272,604,源石技艺适应性,源石技艺适应性
604,272,干员代号,干员代号
124,604,是否感染,是否感染
604,124,干员代号,干员代号
356,604,体细胞与源石融合率,体细胞与源石融合率
604,356,干员代号,干员代号
611,604,血液源石结晶密度,血液源石结晶密度
604,611,干员代号,干员代号
612,604,信物,信物
604,612,干员代号,干员代号
83,604,职业,职业
604,83,干员代号,干员代号
24,604,作战范围,作战范围
604,24,干员代号,干员代号
30,604,再部署时长,再部署时长
604,30,干员代号,干员代号
407,604,初始费用,初始费用
604,407,干员代号,干员代号
408,604,最终费用,最终费用
604,408,干员代号,干员代号
33,604,最大阻挡数,最大阻挡数
604,33,干员代号,干员代号
86,604,攻击速度,攻击速度
604,86,干员代号,干员代号
613,604,生命上限,生命上限
604,613,干员代号,干员代号
614,604,攻击力,攻击力
604,614,干员代号,干员代号
615,604,防御力,防御力
604,615,干员代号,干员代号
616,604,法术抗性,法术抗性
604,616,干员代号,干员代号
139,604,星级,星级
604,139,干员代号,干员代号
40,604,限定情况,限定情况
604,40,干员代号,干员代号
41,604,上线时间,上线时间
604,41,干员代号,干员代号
178,604,特性,特性
604,178,特性,特性
61,604,能力标签,能力标签
604,61,能力标签,能力标签
84,604,能力标签,能力标签
604,84,能力标签,能力标签
197,604,活跃领域,活跃领域
604,197,活跃领域,活跃领域
29,604,潜能,潜能
604,29,潜能,潜能
340,604,潜能,潜能
604,340,潜能,潜能
27,604,潜能,潜能
604,27,潜能,潜能
618,617,英文代号,英文代号
617,618,干员代号,干员代号
619,617,日文代号,日文代号
617,619,干员代号,干员代号
617,620,绘制,绘制
620,617,绘制者,绘制者
617,170,配音,配音
170,617,配音者,配音者
116,617,性别,性别
617,116,干员代号,干员代号
621,617,星座,星座
617,621,干员代号,干员代号
379,617,诞生月,诞生月
617,379,干员代号,干员代号
148,617,诞生地,诞生地
617,148,干员代号,干员代号
149,617,种族,种族
617,149,干员代号,干员代号
403,617,身高,身高
617,403,干员代号,干员代号
12,617,物理强度,物理强度
617,12,干员代号,干员代号
120,617,战场机动,战场机动
617,120,干员代号,干员代号
14,617,生理耐受,生理耐受
617,14,干员代号,干员代号
15,617,战术规划,战术规划
617,15,干员代号,干员代号
16,617,战斗技巧,战斗技巧
617,16,干员代号,干员代号
174,617,源石技艺适应性,源石技艺适应性
617,174,干员代号,干员代号
124,617,是否感染,是否感染
617,124,干员代号,干员代号
599,617,体细胞与源石融合率,体细胞与源石融合率
617,599,干员代号,干员代号
622,617,血液源石结晶密度,血液源石结晶密度
617,622,干员代号,干员代号
623,617,信物,信物
617,623,干员代号,干员代号
22,617,职业,职业
617,22,干员代号,干员代号
24,617,作战范围,作战范围
617,24,干员代号,干员代号
30,617,再部署时长,再部署时长
617,30,干员代号,干员代号
423,617,初始费用,初始费用
617,423,干员代号,干员代号
424,617,最终费用,最终费用
617,424,干员代号,干员代号
33,617,最大阻挡数,最大阻挡数
617,33,干员代号,干员代号
343,617,攻击速度,攻击速度
617,343,干员代号,干员代号
624,617,生命上限,生命上限
617,624,干员代号,干员代号
625,617,攻击力,攻击力
617,625,干员代号,干员代号
427,617,防御力,防御力
617,427,干员代号,干员代号
286,617,法术抗性,法术抗性
617,286,干员代号,干员代号
208,617,星级,星级
617,208,干员代号,干员代号
40,617,限定情况,限定情况
617,40,干员代号,干员代号
626,617,上线时间,上线时间
617,626,干员代号,干员代号
339,617,特性,特性
617,339,特性,特性
543,617,能力标签,能力标签
617,543,能力标签,能力标签
84,617,能力标签,能力标签
617,84,能力标签,能力标签
130,617,能力标签,能力标签
617,130,能力标签,能力标签
155,617,活跃领域,活跃领域
617,155,活跃领域,活跃领域
28,617,潜能,潜能
617,28,潜能,潜能
29,617,潜能,潜能
617,29,潜能,潜能
27,617,潜能,潜能
617,27,潜能,潜能
628,627,英文代号,英文代号
627,628,干员代号,干员代号
629,627,日文代号,日文代号
627,629,干员代号,干员代号
627,45,绘制,绘制
45,627,绘制者,绘制者
627,630,配音,配音
630,627,配音者,配音者
116,627,性别,性别
627,116,干员代号,干员代号
621,627,星座,星座
627,621,干员代号,干员代号
379,627,诞生月,诞生月
627,379,干员代号,干员代号
148,627,诞生地,诞生地
627,148,干员代号,干员代号
149,627,种族,种族
627,149,干员代号,干员代号
313,627,身高,身高
627,313,干员代号,干员代号
12,627,物理强度,物理强度
627,12,干员代号,干员代号
120,627,战场机动,战场机动
627,120,干员代号,干员代号
14,627,生理耐受,生理耐受
627,14,干员代号,干员代号
15,627,战术规划,战术规划
627,15,干员代号,干员代号
16,627,战斗技巧,战斗技巧
627,16,干员代号,干员代号
272,627,源石技艺适应性,源石技艺适应性
627,272,干员代号,干员代号
18,627,是否感染,是否感染
627,18,干员代号,干员代号
19,627,体细胞与源石融合率,体细胞与源石融合率
627,19,干员代号,干员代号
334,627,血液源石结晶密度,血液源石结晶密度
627,334,干员代号,干员代号
